;vm_pu;va_degree;p_mw;q_mvar
1;1,0;0,0;-3,9142625868443304;0,9726120613437139
2;0,9980349586547348;-0,09801611210348432;0,1;0,06
3;0,9921842767254809;-0,40180309680074516;0,09;0,04000000000000001
4;0,9908106441556305;-0,625348090317337;0,12;0,07999999999999999
5;0,989782425130564;-0,8613079455287271;0,06;0,03
6;0,9902408954596476;-1,4704473766712567;0,06;0,01999999999999999
7;0,9896144881543216;-1,5087653970047277;0,2;0,09999999999999998
8;0,9850827080418457;-2,8180129251835413;0,20000000000000007;0,09999999999999998
9;0,9854548681421239;-3,359644422395232;0,06000000000000005;0,020000000000000018
10;0,9742536824551434;-1,7529548051401616;0,06000000000000005;0,020000000000000018
11;0,9743375510175807;-1,7529668561572291;0,04500000000000004;0,030000000000000027
12;0,974628941358441;-1,755120522482748;0,05999999999999994;0,03500000000000003
13;0,9720789330870382;-1,7698444916702558;0,06000000000000005;0,03500000000000003
14;0,9712950566166595;-1,7858297899590032;0,1200000000000001;0,07999999999999996
15;0,9909401851777886;-4,5067214976175825;0,06000000000000005;0,010000000000000009
16;0,9921194513192517;-4,881856639346451;0,06000000000000005;0,020000000000000018
17;1,0;-5,634114674383636;0,06000000000000005;-1,2383660000092331
18;0,9977022557053737;-5,660904695279339;0,09000000000000008;0,040000000000000036
19;0,9968346927441134;-0,21481415439171797;0,09000000000000008;0,040000000000000036
20;0,986958734071538;-1,2291521487137775;0,09000000000000008;0,040000000000000036
21;0,9850396920570937;-1,5586003313493473;0,09000000000000008;0,040000000000000036
22;0,9816215121461318;-1,6466880787525062;0,09000000000000008;0,040000000000000036
23;0,9886327490230485;-0,43219035886176943;0,09000000000000008;0,050000000000000044
24;0,9820253188767871;-0,5192548237748857;0,41999999999999993;0,20000000000000007
25;0,9787321884712945;-0,5621249592516789;0,41999999999999993;0,19999999999999996
26;0,9902304932438566;-1,5955308781252207;0,06000000000000005;0,02499999999999991
27;0,9903535554555071;-1,7700380728364158;0,06000000000000005;0,02499999999999991
28;0,9948528181086398;-2,49595832920162;0,06000000000000005;0,020000000000000018
29;0,9986896001895167;-3,031603681815728;0,1200000000000001;0,07000000000000006
30;0,9999999999999999;-3,3380959591150665;0,20000000000000018;-1,5789658973882825
31;0,9986655888145748;-3,3653875864378673;0,1499999999999999;0,06999999999999984
32;0,9956364750282268;-5,712100165545596;0,20999999999999996;0,10000000000000009
33;0,9964175986255586;-5,6842667463527325;0,06000000000000005;0,040000000000000036
